Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,2397491.786,15/12/2056
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,2405841.821,13/10/2055
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,2414191.857,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,2422541.893,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,2430891.929,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,2439241.964,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,2447592,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,2455942.036,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,2464292.071,15/12/2057
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,2472642.107,13/10/2056
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,2480992.143,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,2489342.179,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,2497692.214,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,2506042.25,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,2514392.286,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,2522742.321,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,2531092.357,15/12/2058
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,2539442.393,13/10/2057
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,2547792.429,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,2556142.464,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,2564492.5,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,2572842.536,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,2581192.571,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,2589542.607,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,2597892.643,15/12/2059
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,2606242.679,13/10/2058
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,2614592.714,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,2622942.75,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,2631292.786,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,2639642.821,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,2647992.857,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,2656342.893,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,2664692.929,15/12/2060
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,2673042.964,13/10/2059
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,2681393,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,2689743.036,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,2698093.071,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,2706443.107,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,2714793.143,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,2723143.179,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,2731493.214,15/12/2061
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,2739843.25,13/10/2060
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,2748193.286,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,2756543.321,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,2764893.357,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,2773243.393,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,2781593.429,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,2789943.464,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,2798293.5,15/12/2062
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,2806643.536,13/10/2061
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,2814993.571,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,2823343.607,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,2831693.643,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,2840043.679,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,2848393.714,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,2856743.75,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,2865093.786,15/12/2063
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,2873443.821,13/10/2062
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,2881793.857,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,2890143.893,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,2898493.929,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,2906843.964,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,2915194,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,2923544.036,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,2931894.071,15/12/2064
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,2940244.107,13/10/2063
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,2948594.143,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,2956944.179,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,2965294.214,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,2973644.25,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,2981994.286,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,2990344.321,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,2998694.357,15/12/2065
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,3007044.393,13/10/2064
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3015394.429,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3023744.464,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3032094.5,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,3040444.536,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,3048794.571,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,3057144.607,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,3065494.643,15/12/2066
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,3073844.679,13/10/2065
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3082194.714,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3090544.75,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3098894.786,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,3107244.821,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,3115594.857,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,3123944.893,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,3132294.929,15/12/2067
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,3140644.964,13/10/2066
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3148995,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3157345.036,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3165695.071,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,3174045.107,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,3182395.143,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,3190745.179,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,3199095.214,15/12/2068
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,3207445.25,13/10/2067
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3215795.286,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3224145.321,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3232495.357,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,3240845.393,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,3249195.429,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,3257545.464,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,3265895.5,15/12/2069
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,3274245.536,13/10/2068
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3282595.571,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3290945.607,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3299295.643,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,3307645.679,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,3315995.714,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,3324345.75,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,3332695.786,15/12/2070
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,3341045.821,13/10/2069
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3349395.857,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3357745.893,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3366095.929,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,3374445.964,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,3382796,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,3391146.036,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,3399496.071,15/12/2071
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,3407846.107,13/10/2070
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3416196.143,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3424546.179,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3432896.214,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,3441246.25,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,3449596.286,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,3457946.321,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,3466296.357,15/12/2072
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,3474646.393,13/10/2071
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3482996.429,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3491346.464,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3499696.5,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,3508046.536,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,3516396.571,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,3524746.607,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,3533096.643,15/12/2073
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,3541446.679,13/10/2072
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3549796.714,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3558146.75,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3566496.786,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,3574846.821,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,3583196.857,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,3591546.893,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,3599896.929,15/12/2074
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,3608246.964,13/10/2073
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3616597,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3624947.036,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3633297.071,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,3641647.107,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,3649997.143,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,3658347.179,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,3666697.214,15/12/2075
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,3675047.25,13/10/2074
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3683397.286,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3691747.321,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3700097.357,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,3708447.393,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,3716797.429,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,3725147.464,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,3733497.5,15/12/2076
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,3741847.536,13/10/2075
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3750197.571,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3758547.607,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3766897.643,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,3775247.679,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,3783597.714,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,3791947.75,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,3800297.786,15/12/2077
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,3808647.821,13/10/2076
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3816997.857,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3825347.893,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3833697.929,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,3842047.964,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,3850398,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,3858748.036,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,3867098.071,15/12/2078
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,3875448.107,13/10/2077
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3883798.143,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3892148.179,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3900498.214,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,3908848.25,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,3917198.286,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,3925548.321,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,3933898.357,15/12/2079
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,3942248.393,13/10/2078
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,3950598.429,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,3958948.464,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,3967298.5,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,3975648.536,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,3983998.571,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,3992348.607,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,4000698.643,15/12/2080
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,4009048.679,13/10/2079
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4017398.714,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4025748.75,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4034098.786,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,4042448.821,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,4050798.857,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,4059148.893,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,4067498.929,15/12/2081
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,4075848.964,13/10/2080
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4084199,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4092549.036,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4100899.071,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,4109249.107,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,4117599.143,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,4125949.179,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,4134299.214,15/12/2082
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,4142649.25,13/10/2081
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4150999.286,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4159349.321,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4167699.357,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,4176049.393,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,4184399.429,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,4192749.464,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,4201099.5,15/12/2083
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,4209449.536,13/10/2082
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4217799.571,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4226149.607,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4234499.643,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,4242849.679,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,4251199.714,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,4259549.75,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,4267899.786,15/12/2084
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,4276249.821,13/10/2083
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4284599.857,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4292949.893,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4301299.929,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,4309649.964,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,4318000,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,4326350.036,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,4334700.071,15/12/2085
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,4343050.107,13/10/2084
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4351400.143,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4359750.179,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4368100.214,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,4376450.25,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,4384800.286,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,4393150.321,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,4401500.357,15/12/2086
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,4409850.393,13/10/2085
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4418200.429,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4426550.464,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4434900.5,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,4443250.536,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,4451600.571,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,4459950.607,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,4468300.643,15/12/2087
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,4476650.679,13/10/2086
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4485000.714,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4493350.75,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4501700.786,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,4510050.821,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,4518400.857,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,4526750.893,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,4535100.929,15/12/2088
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,4543450.964,13/10/2087
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4551801,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4560151.036,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4568501.071,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,4576851.107,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,4585201.143,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,4593551.179,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,4601901.214,15/12/2089
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,4610251.25,13/10/2088
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4618601.286,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4626951.321,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4635301.357,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,4643651.393,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,4652001.429,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,4660351.464,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,4668701.5,15/12/2090
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,4677051.536,13/10/2089
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4685401.571,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4693751.607,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4702101.643,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,4710451.679,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,4718801.714,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,4727151.75,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,4735501.786,15/12/2091
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,4743851.821,13/10/2090
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,4752201.857,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,4760551.893,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,4768901.929,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,4777251.964,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,4785602,11/4/2020
